time,open,high,low,close
2024-03-18,68343.39,68884.47,60761.07,67208.32
2024-03-25,67208.06,71726.51,66389.3,71316.08
2024-04-01,71316.94,71317.03,64526.68,69374.42
2024-04-08,69374.42,72753.16,60778.99,65742.41
2024-04-15,65742.41,66883.36,59644.25,64962.24
2024-04-22,64962.24,67232.58,62414.01,63075.21
2024-04-29,63075.93,64699.48,56537.33,64019.93
2024-05-06,64019.14,65490.54,60207.13,61464.48
2024-05-13,61463.73,67694.37,60738.23,66282.99
2024-05-20,66283.86,71954.66,66059.46,68495.95
2024-05-27,68495.95,70630.13,66657.17,67711.82
2024-06-03,67711.81,71933.05,67578.31,69635.98
2024-06-10,69635.97,70168.32,65048.82,66638.01
2024-06-17,66637.99,67248.14,63158.89,63182.54
2024-06-24,63182.55,63322.27,58500.49,62671.75
2024-07-01,62672.04,63750.62,53542.23,55865.04
2024-07-08,55864.9,61407.54,54293.09,60809.78
2024-07-15,60809.78,68377.41,60673.03,68182.41
2024-07-22,68182.41,69400.91,63460.85,68246.43
2024-07-29,68246.44,70015.86,57225.71,58124.67
2024-08-05,58125.11,62713.56,49111.87,58723.62
2024-08-12,58723.62,61727.31,56150.16,58435.43
2024-08-19,58435.43,64998.01,57836.69,64244.37
2024-08-26,64244.05,64499.77,57200.17,57294.41
2024-09-02,57294.11,59798.99,52568.05,54861.39
2024-09-09,54860.83,60640.45,54588.6,59143.29
2024-09-16,59143.29,64128.63,57501.89,63581.79
2024-09-23,63582.02,66448.98,62594.77,65610.48
2024-09-30,65610.48,65624.51,59863.83,62817
2024-10-07,62817,64434.59,58901.8,62850.2
2024-10-14,62850.22,69380.74,62434.5,69018.19
2024-10-21,69018.19,69488.97,65216.96,67930.66
2024-10-28,67930.66,73565.61,67463.27,68748.59
2024-11-04,68748.07,81468.34,66813.74,80397.23
2024-11-11,80398.01,93322.82,80269.79,89876.59
2024-11-18,89878.14,99662.22,89395.29,97985
2024-11-25,97985.03,98953.96,90799.17,97244.07
2024-12-02,97243.47,104100.85,91950.39,101186.35
2024-12-09,101186.35,105133.23,94261.49,104432.4
2024-12-16,104432.16,108367.38,92209.51,95129.77
2024-12-23,95129.77,99872.4,92445.09,93564.61
2024-12-30,93564.61,98868.07,91378.37,98346.45
2025-01-06,98345.98,102718.7,91207.21,94506.34
2025-01-13,94506.05,106292.15,89294.09,101204.35
2025-01-20,101204.35,109396.43,99462.66,102603.67
2025-01-27,102604.77,106420.93,96168.04,97676.98
2025-02-03,97677.16,102433.41,91266.16,96477.68
2025-02-10,96477.68,98833.29,94081.37,96137.19
2025-02-17,96135.81,99495.72,93386.63,96267.34
2025-02-24,96267.34,96495.74,78219.9,94234.98
2025-03-03,94237.87,94415.96,80009.33,80706.8
2025-03-10,80706.61,85259.56,76598.73,82581.67
2025-03-17,82581.54,87454.58,81157.33,86065.24
2025-03-24,86079.47,88761.99,81548.02,82348.9
2025-03-31,82349.95,88454.91,77134.59,78389.87
2025-04-07,78387.38,86064.58,74458.42,83749.21
2025-04-14,83749.68,86456.6,83106.4,85172.78
2025-04-21,85172.78,95773.15,85143.4,93770.81
2025-04-28,93772.19,97915.45,92839.27,94301.11
2025-05-05,94301.12,104985.12,93395.67,104124.52
